"BrandID","Description","RetailPrice","Size","Volume","SalesPrice","PurchasePrice"
"02-29984","Teutonic Recorded in Doubly",14.99,"750mL","750",9.73,6.62
"02-29985","Teutonic Riesling Crow Vlly",18.99,"750mL","750",12.41,8.44
"02-29986","Teutonic Riesling Willamette",14.99,"750mL","750",10.34,6.71
"02-29987","Teutonic Seven&Baby Pinot Nr",26.49,"750mL","750",17.78,11.55
"02-30155","Guenoc CA Pinot Grigio",4.99,"750mL","750",3.39,2.2
"02-30178","Cave Turckheim Mayerling Rse",26.99,"750mL","750",17.64,11.76
"02-30182","Pradorey Tempranillo Merlot",9.49,"750mL","750",6.28,4.16
"02-30183","Pradorey Verdejo Especial  E",15.99,"750mL","750",11.03,7.35
"02-30184","Pradorey Verdejo",11.99,"750mL","750",8.16,5.3
"02-30185","Pradorey Verdejo Svgn Blanc",9.49,"750mL","750",6.41,4.39
"02-30188","Pradorey Finca Real Sitio de",23.49,"750mL","750",15.15,9.97
"02-30189","Pradorey Finca Valdelayegua",14.99,"750mL","750",10.27,6.8
"02-30190","Pradorey Finca La Mina Rsv",21.49,"750mL","750",14.23,9.3
"02-30191","Pradorey Elite Red",21.49,"750mL","750",13.95,9.12
"02-30192","Pradorey El Cuentista White",21.49,"750mL","750",14.62,9.43
"02-30193","Pradorey 3 Barricas",18.99,"750mL","750",12.66,8.27
"02-30225","Vintage Crush Chardonnay",7.29,"1500mL","1500",4.89,3.35
"02-30408","Andre Peach Moscato",6.99,"750mL","750",4.69,3.23
"02-30453","Areyna Cabernet Sauvignon",8.49,"750mL","750",5.74,3.88
"02-30454","Areyna Malbec",8.49,"750mL","750",5.86,3.83
"02-30455","Casarena Estate Cab Svgn",10.99,"750mL","750",7.14,4.82
"02-30457","Casarena Single Vyd Cab Svgn",15.49,"750mL","750",10.68,7.03
"02-30465","Cave de la Bouquette Sancerr",24.49,"750mL","750",16.01,10.89
"02-30506","Bottega Venetian Gold Prosec",4.99,"187mL","187",3.35,2.31
"02-30540","La Cattedrale Di Gottardo",2.99,"750mL","750",2.03,1.34
"02-30614","Cave de Turckheim Grand Cru",49.99,"750mL","750",34.01,22.08
"02-30615","Cave de Turckheim Grand Cru",49.99,"750mL","750",32.89,22.53
"02-30617","Cave de Turckheim Grand Cru",49.99,"750mL","750",34.48,23.46
"02-30641","Tigilano Rosso",13.99,"750mL","750",9.08,5.86
"02-30653","Blanc de Bleu Cuvee Mousseux",6.99,"187mL","187",4.54,2.97
"02-30707","Josh Cellars Prosecco",15.99,"750mL","750",10.8,7.45
"02-30733","Moselland Cat Riesling",11.99,"500mL","500",8.16,5.44
"02-30741","Finca Las Moras Chardonnay",6.49,"750mL","750",4.27,2.83
"02-30804","Larchago Reserva Red",20.49,"750mL","750",13.48,8.81
"02-30805","Bodegas Larchargo Lagar Indr",15.49,"750mL","750",10.06,6.58
"02-30812","Vrai Caillou Brdx Blanc",14.99,"750mL","750",9.93,6.49
"02-30897","Ken Wright Pnt Nr Shea Vyd",155.99,"1500mL","1500",104.69,69.79
"02-30905","Sonoma Oaks Pnt Nr Sonoma",7.29,"750mL","750",5.03,3.4
"02-30924","Wine Cube Rose",16.99,"3000mL","3000",11.72,7.97
"02-30942","La Jolie Brut Rose",6.99,"750mL","750",4.76,3.19
"02-30943","La Jolie Blanc de Blanc Brut",6.99,"750mL","750",4.54,3.11
"02-30970","Black Oak Cabernet",8.99,"750mL","750",5.84,3.79
"02-31005","Ch Prignac Grande Rsv",9.99,"750mL","750",6.75,4.5
"02-31042","719 West Rose",4.29,"750mL","750",2.8,1.89
"02-31089","Portlandia Rose Oregon",8.19,"750mL","750",5.57,3.62
"02-31096","Starling Castle Gewurztramin",9.99,"750mL","750",6.53,4.21
"02-31124","Bledsoe Fam Winery Elizabeth",45.99,"750mL","750",29.67,20.05
"02-31152","Villa Jolanda I Love You",2.29,"187mL","187",1.58,1.08
"02-31154","La Coqueluche Rose Pays DOC",6.99,"750mL","750",4.79,3.13
"02-31164","Chateau de Cazenove Brdx Ros",16.99,"750mL","750",11.56,7.51
"02-31167","Skyfair Zinandel",4.29,"750mL","750",2.77,1.82
"02-31178","Noelia Ricci II Sangiovese",20.99,"750mL","750",13.63,9.34
"02-31181","Hanna Sauvignon Blanc",8.99,"750mL","750",6.12,4.05
"02-31198","Foodies Sauvignon Blanc",7.99,"750mL","750",5.15,3.37
"02-31226","Soleil Mimosa Pomegranate",10.99,"750mL","750",7.38,5.02
"02-31288","Lekker Red",5.99,"750mL","750",3.86,2.56
"02-31289","Lekker White",5.99,"750mL","750",3.97,2.66
"02-31290","Lekker Rose",5.99,"750mL","750",3.94,2.59
"02-31317","Lassia Paragonia Pinot Noir",15.49,"750mL","750",10.06,6.66
"02-31352","Lemonscato Moscato D'Asti",8.79,"750mL","750",5.86,3.86
"02-31354","Mamamango Moscato w Mango",8.99,"750mL","750",5.99,4.05
"02-31357","Sterling Vintners Cltn Dark",12.99,"750mL","750",8.96,6.05
"02-31368","Tornatore Etna Bianco",32.99,"750mL","750",22.14,14.86
"02-31369","Tornatore Etna Rosso",32.99,"750mL","750",22.75,15.07
"02-31418","J Lohr Riverstone Chardonnay",7.99,"375mL","375",5.4,3.7
"02-31431","Provenance Chard Carneros",14.99,"750mL","750",10.06,6.94
"02-31445","San Felice Bell'Aja Bolgheri",29.99,"750mL","750",19.35,13.16
"02-31472","Mt Peak Winery Sentinel Cab",54.99,"750mL","750",36.91,23.81
"02-31473","Mt Peak Rattlesnake Zin",34.99,"750mL","750",23.64,15.25
"02-31483","Mountain View Cabernet Svgn",16.99,"750mL","750",11.64,7.97
"02-31526","Ruffino Prosecco Sparkling 3",14.99,"561mL","561",9.73,6.62
"02-31530","Alexana Terroir Chardonnay",10.99,"750mL","750",7.33,4.99
"02-31544","Cave Saint Desirat Syrah",9.99,"750mL","750",6.75,4.44
"02-31553","Amarosso Il Trullo",11.99,"750mL","750",7.74,5.19
"02-31560","Bruno Rocca Barbaresco Rabaj",71.99,"750mL","750",47.36,30.75
"02-31564","Bruno Rocca Barbaresco",41.99,"750mL","750",28.37,18.66
"02-31593","Always B Sweet Red",8.99,"750mL","750",5.91,3.89
"02-31765","Heron Hill Cabernet Franc",17.99,"750mL","750",11.91,7.89
"02-31779","Jadot Corton-Pougets Dom Her",102.99,"750mL","750",69.59,47.34
"02-31785","Peter Vella Pink Moscato San",13.99,"5000mL","5000",9.39,6.06
"02-31801","Feudi Del Duca Montelpulcian",9.99,"750mL","750",6.89,4.75
"02-31846","Saintsbury Carneros Chard",12.99,"750mL","750",8.44,5.48
"02-31874","Bottega Petalo Vino Dell Amo",9.99,"750mL","750",6.7,4.32
"02-31878","Jacques Bardelot Brut Rose",16.49,"750mL","750",11.37,7.43
"02-31900","Rio Maggio Rosso Piceno",23.99,"750mL","750",16.1,10.81
"02-31967","Pic & Chapoutier CRD",14.99,"750mL","750",10.06,6.75
"02-31979","Corte Fiore Rose",14.99,"750mL","750",9.8,6.32
"02-31980","Northstar Red Blend Walla Wa",42.99,"750mL","750",27.74,18.13
"02-31990","Larchago Tempranillo 2017",11.99,"750mL","750",7.99,5.44
"02-32014","Gibbs Cabernet Franc",26.99,"750mL","750",17.41,11.31
"02-32024","Laurent-Perrier Cuvee Rose",84.99,"750mL","750",57.43,37.05
"02-32027","Cupcake Prosecco PALLET",14.99,"750mL","750",10.34,7.08
"02-32032","Vin de France Grenache Rose",6.49,"750mL","750",4.48,3.03
"02-32047","Landhaus Mayer Zweigelt Rose",5.49,"750mL","750",3.54,2.41
"02-32051","Ch La Graviere White Brdx",7.99,"750mL","750",5.29,3.44
"02-32058","Andriano Pinot Bianco Alto",20.99,"750mL","750",13.9,9.33
"02-32063","Est 75 California Svgn Blanc",8.79,"750mL","750",5.67,3.78
"02-32116","Roscato Rosso",9.99,"561mL","561",6.57,4.53
"02-32120","Riscasoli Toscana IGT",11.99,"750mL","750",7.94,5.36
"02-32126","CaMaiol Maiolo Lugana",14.99,"750mL","750",10.34,7.08
"02-32150","Remizieres Crozes Hermitage",24.99,"750mL","750",17.23,11.12
"02-32156","Portlandia Oregon Rose 16",7.89,"750mL","750",5.37,3.46
"02-32181","Assobio Douro Rose",12.99,"750mL","750",8.66,5.97
"02-32215","Les Clos AOP Dom Les Verrier",16.99,"750mL","750",11.64,7.56
"02-32218","Tarrica Cabernet Sauvignon",14.99,"750mL","750",10.06,6.8
"02-32224","Sea Ridge Pinot Grigio",2.99,"750mL","750",2.05,1.37
"02-32239","Yes Way Brut Rose",14.99,"750mL","750",10.06,6.71
"02-32242","Duboeuf Wildflowers Pinot Nr",4.99,"750mL","750",3.3,2.21
"02-32299","The Black Dog Brachetto",15.99,"750mL","750",11.03,7.26
"02-32311","Ranch 32 Pinot Noir",12.99,"750mL","750",8.55,5.7
"02-32322","Kenwood Sonoma Pinot Gris",8.99,"750mL","750",5.84,3.87
"02-32347","Chateau Les Haut D'aglan Cah",14.99,"750mL","750",9.86,6.75
"02-32350","Manoir de la Firetiere Chard",10.99,"750mL","750",7.09,4.63
"02-32353","Manoir de la Firetiere Cuvee",10.99,"750mL","750",7.14,4.61
"02-32364","Underwood Cans Sparkling",6.49,"375mL","375",4.19,2.76
"02-32383","Pedroncelli Chardonnay",8.99,"750mL","750",5.8,3.84
"02-32385","Pedroncelli Friends Red",13.99,"750mL","750",9.08,6.09
"02-32386","Pedroncelli Friends White",13.99,"750mL","750",9.26,6.13
"02-32388","Pedroncelli Zinfandel Mother",11.99,"750mL","750",8.16,5.37
"02-32411","Areyna Torrontes",8.49,"750mL","750",5.48,3.68
"02-32424","Vieira de Sousa White Port40",139.99,"750mL","750",93.33,64.37
"02-32440","Cooper Mt Vyds 13 Pnt Nr",11.99,"750mL","750",7.89,5.3
"02-32446","Principiano Ferdinando Dolce",16.99,"750mL","750",11.25,7.65
"02-32452","Atino Verdejo",15.49,"750mL","750",9.99,6.53
"02-32453","Meeker Vyd Roller Coaster Rd",8.99,"750mL","750",5.84,4
"02-32462","Pellegrino Tripudium Rosso14",29.99,"750mL","750",19.86,13.33
"02-32465","Pellegrino Cent Are Nero 15",9.99,"750mL","750",6.66,4.3
"02-32466","Podere la Pace Rosso Maremma",29.99,"750mL","750",19.47,13.07
"02-32469","Masi Tupungato Corbec 15",27.99,"750mL","750",18.79,12.61
"02-32471","M Chiarlo Barolo Palas 14",30.99,"750mL","750",20.52,13.5
"02-32472","M Chiarlo Gavi Palas 17",11.99,"750mL","750",7.99,5.26
"02-32480","Joto One Cup",2.99,"200mL","200",2.06,1.38
"02-32482","Croft Reserve Ruby Port",19.99,"750mL","750",13.42,8.83
"02-32490","Maboroshi Junmai Daiginjo",124.99,"720mL","720",85.61,55.59
"02-32493","Del Rio Syrah 2014",10.99,"750mL","750",7.58,4.99
"02-32494","Del Rio Pinot Noir",10.99,"750mL","750",7.18,4.88
"02-32501","Eiko Fuji Ban Ryu",8.99,"300mL","300",5.99,3.92
"02-32513","Krasna hora Gewurtztraminer",20.49,"750mL","750",13.66,8.81
"02-32518","Fontella Chianti Sangiovese",13.99,"750mL","750",9.58,6.3
"02-32520","Rubus Wine Select OV Zin",11.99,"750mL","750",7.79,5.09
"02-32525","Il Borro Supan Tuscan",49.99,"750mL","750",33.33,22.99
"02-32529","Los Frailes G-11 Cab Svgn",14.99,"750mL","750",9.93,6.58
"02-32574","Honoro Vera Jumilla Cabernet",4.89,"750mL","750",3.28,2.2
"02-32633","Domaine St Jean Cotes Du Rho",3.99,"750mL","750",2.7,1.86
"02-32644","Beyra Vinhos de Altitude Wht",11.99,"750mL","750",7.79,5.37
"02-32651","Eden Ice Cider Heirloom Brl",27.99,"375mL","375",18.79,12.53
"02-32662","Rockport Cabernet",4.29,"750mL","750",2.92,1.93
"02-32663","Rockport Chardonnay",4.29,"750mL","750",2.94,1.91
"02-32664","Rockport Pinot Grigio",4.99,"750mL","750",3.35,2.16
"02-32665","Rockport Pinot Noir",4.29,"750mL","750",2.82,1.82
"02-32673","Carodorum Seleccion Especial",39.99,"750mL","750",25.97,17.67
"02-32684","Miro Vermut de Reus Extra Se",13.99,"1000mL","1000",9.58,6.22
"02-32698","Yellow Tail Rose",14.99,"1500mL","1500",9.73,6.71
"02-32709","Buena Vista Chard North Coas",9.99,"750mL","750",6.57,4.27
"02-32751","Bruno Marino Artisan Vrmouth",23.99,"750mL","750",15.68,10.32
"02-32755","Burnside Road Zinfandel",16.99,"750mL","750",11.4,7.7
"02-32774","Outlot CabSvgn Alexander Vly",24.99,"750mL","750",17.23,11.72
"02-32776","Pali Huntington Pinot Noir",24.99,"750mL","750",16.23,11.12
"02-32787","Luce Della Vite Toscana 2015",119.99,"750mL","750",82.75,53.39
"02-32789","Nickel & Nickel Cab Svgn",117.99,"750mL","750",78.66,53.88
"02-32825","Barossa Ink Cabernet Svgn",15.99,"750mL","750",10.95,7.45
"02-32844","Meiomi Chardonnay",10.99,"375mL","375",7.33,4.79
"02-32845","Meiomi Chardonnay Cellar Slc",11.99,"750mL","750",7.89,5.44
"02-32846","Meiomi Pinot Noir",12.99,"375mL","375",8.38,5.48
"02-32847","Meiomi Pinot Noir Cellar Slc",14.99,"750mL","750",10.34,7.08
"02-32863","Sucesor Blue",24.99,"750mL","750",17.12,11.05
"02-32864","Sucesor Red",24.99,"750mL","750",16.44,11.18
"02-32869","Josh Cellars Merlot 1/4 Pllt",18.99,"750mL","750",13.1,8.56
"02-32876","FYI 2017 Red Blend",8.99,"750mL","750",6.07,4.13
"02-32877","Pull 2015 Paso Robles Chard",8.99,"750mL","750",5.99,4.02
"02-32881","Pedroncelli Pinot Noir RRV",12.99,"750mL","750",8.38,5.55
"02-32895","Alfredo Santamaria Seleccion",15.99,"750mL","750",11.03,7.5
"02-32897","Moillard Savigny Les Beaune",35.99,"750mL","750",23.99,16.1
"02-32911","Burmester White Port",16.99,"750mL","750",11.64,7.86
"02-32928","Caposaldo Prosecco Sparkling",3.49,"187mL","187",2.34,1.54
"02-32941","Bucket List Cabernet Svgn",3.99,"750mL","750",2.59,1.74
"02-32943","Bucket List Moscato",3.99,"750mL","750",2.57,1.76
"02-32944","Bucket List Pink Moscato",3.99,"750mL","750",2.73,1.77
"02-32951","Piccini 2015 Chianti DOCG",11.99,"1500mL","1500",7.99,5.15
"02-32952","Odyssey 16 North Cst Rsv Red",18.99,"750mL","750",12.92,8.67
"02-32957","Angelini Est Vito di Vittori",22.99,"750mL","750",15.64,10.71
"02-32964","Bell'Agio Moscato",12.99,"750mL","750",8.55,5.7
"02-32967","Ciao Pinot Grigio",12.99,"1500mL","1500",8.72,5.81
"02-32980","Next Pinot Gris Oregon",10.99,"750mL","750",7.43,4.89
"02-33010","Loukatos Muscat",10.99,"750mL","750",7.23,4.69
"02-33011","Kris Sparkling Cuvee",17.99,"750mL","750",12.16,7.85
"02-33012","Hahn Estate Pinot Noir Rose",8.99,"750mL","750",5.84,3.84
"02-33023","Ch Greysac Bordeaux Blanc",13.99,"750mL","750",9.58,6.47
"02-33024","Mazzei Tirreno",13.99,"750mL","750",9.45,6.1
"02-33025","Chateau Rollan de By Medoc",16.99,"750mL","750",11.48,7.92
"02-33027","Puiatti Sauvignon Blanc",12.99,"750mL","750",8.55,5.59
"02-33033","Clos du Val Lot One Chard",25.99,"750mL","750",17.33,11.18
"02-33036","Luna Sangiovese Napa",15.99,"750mL","750",10.52,7.26
"02-33041","Nine Hats Riesling",8.29,"750mL","750",5.56,3.73
"02-33042","Hanna Cab Svgn Alexander Vly",21.99,"750mL","750",14.76,9.91
"02-33078","Rain Cloud Red California",7.79,"750mL","750",5.19,3.35
"02-33088","Ca' Momi Rosso di Napa",10.49,"750mL","750",7.04,4.86
"02-33089","Ca' Momi Bianco di Napa",9.99,"750mL","750",6.84,4.53
"02-33100","Mas Josephine",12.49,"750mL","750",8.16,5.3
"02-33106","Navigator Red Wine",19.49,"750mL","750",13.44,8.67
"02-33107","Navigator Zinfandel",9.49,"750mL","750",6.37,4.14
"02-33109","Browne Family Vyds Advocate",11.99,"750mL","750",7.79,5.37
"02-33112","Chiarlo Nivole Moscato d'Ast",19.99,"750mL","750",13.79,9.38
"02-33116","Yuki No Bosha Junmai Ginjo",13.99,"300mL","300",9.58,6.56
"02-33123","Cocobon Est Roasted Oak Red",5.49,"750mL","750",3.61,2.44
"02-33127","Clos du Val SVS EST Cab Svgn",36.99,"750mL","750",23.86,15.39
"02-33132","Matanzas Creek Journey 14 Ch",61.99,"750mL","750",40.52,26.48
"02-33133","Matanzas Creek Journey 14 Rd",45.99,"750mL","750",30.66,20.17
"02-33137","Clos du Val PN Gran Val",32.99,"750mL","750",21.99,14.47
"02-33144","Bouchaine Pnt Noir Block 43",23.79,"750mL","750",15.65,10.65
"02-33146","Bouchaine PN Gee Vineyard",28.79,"750mL","750",19.86,12.98
"02-33151","Vina Robles Petit Verdot",14.99,"750mL","750",10.2,6.67
"02-33152","Stickybeak Toscana",10.49,"750mL","750",6.77,4.45
"02-33155","La Bulle Moose Vermentino FW",4.99,"375mL","375",3.22,2.12
"02-33157","Duboeuf Ch du Poupets Julien",6.99,"750mL","750",4.54,2.99
"02-33158","Long Valley Ranch Cab Svgn",7.79,"750mL","750",5.19,3.48
"02-33159","La Mannella Brunello di Mont",34.99,"750mL","750",23.02,15.66
"02-33160","Metz Road Chardonnay",11.99,"750mL","750",7.74,5.34
"02-33161","Duboeuf Cote du Py Morgon",9.99,"750mL","750",6.7,4.56
"02-33162","Parsons Flat Shiraz Cabernet",9.49,"750mL","750",6.2,4.22
"02-33163","Pazo Cilleiro Albarino",9.99,"750mL","750",6.84,4.41
"02-33164","Ranch 32 Coopers Red Blend",8.49,"750mL","750",5.78,3.93
"02-33165","Simonsig Sauvignon Blanc",7.99,"750mL","750",5.51,3.67
"02-33170","Donati 14 Ctrl Cst Cab Svgn",9.49,"750mL","750",6.2,4.22
"02-33171","Vina Albali 12 Valdepenas",5.99,"750mL","750",4.02,2.66
"02-33176","Gruet Cuvee 89 Brut",14.99,"750mL","750",9.73,6.44
"02-33179","The Meeker Vineyard Merlot",14.99,"750mL","750",10.27,6.99
"02-33182","Lignum Italian Red Bl Terre",14.99,"750mL","750",10.06,6.89
"02-33183","Peachy Canyon 15 Mustang Znf",21.99,"750mL","750",14.96,9.71
"02-33184","Peachy Canyon 15 Clvngr Znfd",21.99,"750mL","750",14.86,10.18
"02-33185","Peachy Canyon 15 Vortex Znfd",21.99,"750mL","750",14.66,9.58
"02-33191","Franz Haas Pinot Grigio",12.99,"750mL","750",8.6,5.73
"02-33192","Cannonball Eleven Cab Svgn",34.99,"750mL","750",23.48,15.86
"02-33194","Cannonball Eleven Merlot SC",29.99,"750mL","750",19.86,12.98
"02-33195","Cannonball Eleven Svgn Blanc",29.99,"750mL","750",20.26,13.6
"02-33207","Bodega Cuarto Dom Mlb Lote44",12.99,"750mL","750",8.49,5.55
"02-33217","Bonanza Cabernet Sauvignon",23.99,"750mL","750",16.43,11.1
"02-33226","Komaru Sauvignon Blanc",8.49,"750mL","750",5.82,3.96
"02-33227","Stone Castle RSV Chard 16",18.99,"750mL","750",12.83,8.33
"02-33228","Stone Castle RSV Cab Svgn",18.99,"750mL","750",12.66,8.73
"02-33230","Bodega Pago de Cubas Incred",12.99,"750mL","750",8.9,5.74
"02-33248","Bodegas Ugalde Rioja RSV 13",19.99,"750mL","750",13.79,9.07
"02-33251","Arbantia Albarino Rias Bx 17",9.99,"750mL","750",6.45,4.36
"02-33252","Los Clop Cabernet Svgn 15",19.99,"750mL","750",13.69,8.83
"02-33257","Gerard Bertrand Perles de SB",16.99,"750mL","750",11.64,7.61
"02-33258","Bluet Charmat",19.99,"750mL","750",12.98,8.89
"02-33269","Terroir Daronton Roaix CDR",11.99,"750mL","750",7.99,5.22
"02-33270","Vipra Rosso Dolce - Sweet Rd",9.99,"750mL","750",6.89,4.53
"02-33272","Prayers of Sinners Red Blend",9.99,"750mL","750",6.57,4.53
"02-33273","Prayers of Saints Chardonnay",9.99,"750mL","750",6.8,4.42
"02-33277","Geyser Pk Devil's Inkstnd CS",25.49,"750mL","750",16.99,11.1
"02-33280","Geyser Peak Meritage RSV 13",18.99,"750mL","750",12.66,8.22
"02-33281","Benziger Rose Sonoma Coast",8.99,"750mL","750",5.95,3.84
"02-33285","Miquel Pons Brut Reserva",4.99,"750mL","750",3.26,2.2
"02-33286","Terre del Barolo Arnoldorvra",34.99,"750mL","750",23.97,16.53
"02-33287","Vina Zaco Albarino",7.99,"750mL","750",5.29,3.41
"02-33288","Areyna Cab Svgn Estate 15",8.99,"750mL","750",6.12,4.03
"02-33289","Artesa Elements Zinfandel",7.99,"750mL","750",5.4,3.58
"02-33300","Fount Grenache 2014",8.99,"750mL","750",5.99,3.94
"02-33301","Argento Reserva Chard 14",6.99,"750mL","750",4.82,3.3
"02-33303","Broken Earth Winery 12 PR PS",10.49,"750mL","750",6.9,4.76
"02-33304","Broken Earth Winery 17 SB",8.99,"750mL","750",5.84,3.95
"02-33305","Edict 2015 Napa Vly Prop Red",16.99,"750mL","750",11.25,7.76
"02-33306","Culton 14 Mercenary Red Blnd",29.99,"750mL","750",20.68,13.61
"02-33308","Rioja Bordon 14 Historic RB",10.99,"750mL","750",7.18,4.66
"02-33317","Shannon Ridge Znfdl RSV 2015",17.99,"750mL","750",11.99,7.94
"02-33320","Villebois Pouilly-Fume 17",21.99,"750mL","750",14.47,9.46
"02-33323","Giapoza Pinot Noir",16.99,"750mL","750",11.48,7.86
"02-33336","SunSeeker Rose",13.99,"750mL","750",9.45,6.14
"02-33343","Penfolds RWT Barossa Shiraz",144.99,"750mL","750",98.63,66.19
"02-33346","Ch Beaucastel CDP Blanc 17",69.99,"750mL","750",45.45,31.13
"02-33354","Brick & Vine Chardonnay",6.49,"750mL","750",4.27,2.92
"02-33357","Locations F Rose France",22.99,"750mL","750",15.23,10.29
"02-33361","Laurelwood Pinot Gris",11.99,"750mL","750",7.94,5.29
"02-33363","Red Mare Chardonnay 2015",20.99,"750mL","750",13.9,9.33
"02-33364","La Casa Maguila Quizas 2012",24.99,"750mL","750",17.23,11.8
"02-33365","Blodilaia Brunello di Montal",27.99,"750mL","750",18.18,12.54
"02-33366","Amano Prosecco",8.99,"750mL","750",5.88,3.89
"02-33367","Nezzoni Barolo 2014",19.99,"750mL","750",13.69,9.19
"02-33368","Blue Hammock PG Valdadige 18",8.99,"750mL","750",6.03,4.02
"02-33369","Oakville Ranch Roberts CF 12",49.99,"750mL","750",32.46,21.93
"02-33371","Silenus 12 Merlot Napa Vly",19.99,"750mL","750",13.07,8.6
"02-33377","Marchetti Verdicchio di Jesi",8.99,"750mL","750",5.88,3.97
"02-33379","Bocelli Operetta PG 2017",8.99,"750mL","750",5.91,3.86
"02-33380","Bocelli Tenor Red Toscana 15",10.99,"750mL","750",7.33,4.99
"02-33381","Dutton Ranch Chardonnay 2016",26.99,"750mL","750",17.64,12
"02-33383","Havens Pinot Noir RR 2016",23.99,"750mL","750",15.89,10.96
"02-33385","Stewart Napa Vly Cab Svgn 15",34.99,"750mL","750",23.17,15.55
"02-33386","Stewart Napa Vly Merlot 15",19.99,"750mL","750",13.51,9.32
"02-33387","Mr Pink Rose",14.99,"750mL","750",9.99,6.66
"02-33389","Abad Dom Bueno Mencia",18.99,"750mL","750",12.49,8.27
"02-33416","Chateau Trians Rose",14.99,"750mL","750",10.34,7.08
"02-33424","Prophecy PN 250mL/2-pk Cans",8.99,"500mL","500",5.91,4.08
"02-33426","Prophecy Rose 250mL/2-pk Can",8.99,"500mL","500",6.12,4.14
"02-33428","Baglio delle Fate CdV 17",19.99,"750mL","750",13.79,9.32
"02-33430","Baglio delle Fate Grillo 17",14.99,"750mL","750",9.67,6.67
"02-33450","Ch Beaucastel Chtnf Rouge 17",63.99,"750mL","750",42.95,29.02
"02-33451","Coudoulet Beaucastel Rg 17",21.99,"750mL","750",15.17,10.18
"02-33461","The Federalist Brbn Brl Red",20.49,"750mL","750",13.84,9.23
"02-33468","Castillo de Almansa Garnacha",12.99,"750mL","750",8.9,6.01
"02-33475","Vina Borgia Garnacha",8.79,"1500mL","1500",5.78,3.73
"02-33476","The Girls in the Vineyard SB",14.99,"750mL","750",10.34,7.03
"02-33477","Bianchi Cabernet Sauvignon",21.99,"750mL","750",14.19,9.52
"02-33490","St. Mayhem Sangria Chingon!",11.99,"500mL","500",7.79,5.09
"02-33495","14 Hands Wh Carbonat Bub Can",4.79,"375mL","375",3.28,2.26
"02-33496","14 Hands Rose Can",4.99,"375mL","375",3.26,2.14
"02-33497","14 Hands Pinot Grigio Can",5.99,"375mL","375",4.05,2.7
"02-33498","14 Hands Red Hot to Trot Can",5.99,"375mL","375",4.07,2.75
"02-33519","J.W. Morris Pinot Noir",9.99,"750mL","750",6.62,4.57
"02-33534","Vallate Prosecco",5.29,"750mL","750",3.65,2.47
"02-33550","Sierra Cantabria 2018 Rosado",11.99,"750mL","750",8.27,5.55
"02-33553","Brega Garnacha",39.99,"750mL","750",26.14,17.2
"02-33556","Kosta Browne Sta Rita Hills",97.99,"750mL","750",65.77,42.99
"02-33559","Penfold's Max's Shiraz",23.99,"750mL","750",16.43,11.03
"02-33561","Beringer Bros Tequila Brrl A",13.99,"750mL","750",9.14,6.09
"02-33569","Studio by Miraval Rose",13.99,"750mL","750",9.45,6.39
"02-33577","Kila Cava Brut",16.99,"750mL","750",11.18,7.61
"02-33583","Alvear Cream",16.99,"750mL","750",11.03,7.4
"02-33585","Ninety+Cellars Lot 163 Mrlt",14.99,"750mL","750",10.06,6.89
"02-33588","Ninety+Cellars Lot 164 PN",18.99,"750mL","750",12.25,8.45
"02-33589","Ninety+Cellars Lot 165 Znfdl",25.99,"750mL","750",17.68,12.19
"02-33597","Schrader RBS 16 Cab Svgn NV",333.49,"750mL","750",226.86,148.27
"02-33606","Deutz Champagne Brut Classic",44.99,"750mL","750",29.03,18.85
"02-33608","La Moussiere Mellot Sancerre",22.99,"750mL","750",14.93,10.02
"02-33609","Muga Rose Rioja 2018",13.99,"750mL","750",9.08,5.9
"02-33619","Chapillon Cuvee Paul Garnach",14.99,"750mL","750",9.73,6.44
"02-33621","Chapillon Siendra Red Blend",15.99,"750mL","750",10.32,6.83
"02-33626","Chapillon Cuvee Harmonie",14.99,"750mL","750",10.06,6.94
"02-33634","Devil's Advocate Cab Svgn",12.99,"750mL","750",8.49,5.59
"02-33635","Devil's Advocate Pinot Noir",12.99,"750mL","750",8.78,5.93
"02-33638","Right Now Alpine White",22.99,"1500mL","1500",15.33,10.36
"02-33642","Right Now Shimmer Rose",22.99,"1500mL","1500",15.75,10.23
"02-33647","Kiona Estate RM Riesling",16.99,"750mL","750",11.1,7.55
"02-33654","Dancing Coyote Pinot Noir Ca",17.49,"1000mL","1000",11.28,7.73
"02-33663","Storypoint Cabernet Svgn",14.99,"750mL","750",10.06,6.75
"02-33664","Storypoint Chardonnay",12.99,"750mL","750",8.84,6.05
"02-33665","Storypoint Pinot Noir",14.99,"750mL","750",10.34,6.76
"02-33673","Underwood The Bubbles",13.99,"750mL","750",9.58,6.61
"02-33686","Impress Petit Verdot",12.99,"750mL","750",8.84,5.85
"02-33723","Tatoo Girl Rose",13.99,"750mL","750",9.2,6.01
"02-33732","Ch Prieure Lichine Margaux",53.49,"750mL","750",35.9,24.59
"02-33736","Chateau Potensac Medoc 2016",33.99,"750mL","750",22.66,14.91
"02-33737","Ch Les Pagodes de Cos '16",55.99,"750mL","750",36.12,24.91
"02-33738","Ch Lafaurie Peyraguey Sauter",62.49,"750mL","750",42.22,28.15
"02-33739","Ch La Tour Carnet Haut-Medoc",38.49,"750mL","750",25.16,16.55
"02-33740","Chateau Fourcas Dupre 2016",18.99,"750mL","750",12.58,8.33
